Shipment ID,Container ID,Timestamp,Date,Time,Product Category,Product Name,Vehicle Type,Origin City,Destination City,Transport Mode,Latitude,Longitude,Temperature,Humidity,Battery,Shock,Vibration,Delay Hours,Sensor Status,Weather,Driver ID,Route ID,Trip Distance,Trip Duration,Fuel Consumption
SHP-48868109855C,CTR-A0D7230AE4,2026-05-28 10:57:06,2026-05-28,10:57:06,Seafood,Salmon,Reefer Trailer,Kanpur,Visakhapatnam,Rail,21.719733,81.175263,0.52,56.92,54.18,105.27,4.226,1.36,Active,Fog,DRV-F9D2C565,RTE-92D62C42,1002.12,39.99,216.63
SHP-5BCF49A1AC7E,CTR-D46185AA2F,2026-06-22 06:31:06,2026-06-22,06:31:06,Ice Cream,Ice Cream,Refrigerated Truck,Noida,Gurugram,Road,28.398967,76.421927,-0.48,35.94,62.71,226.1,3.666,3.26,Active,Cloudy,DRV-263EEFB3,RTE-A035E921,657.29,30.62,135.5
SHP-28B4C95EE4FC,CTR-B3B2C0574B,2026-06-21 18:55:06,2026-06-21,18:55:06,Meat,Chicken,Cold Storage Container,Ahmedabad,Delhi,Road,25.162515,74.11376,-1.39,35.79,65.81,13.76,0.722,1.85,Active,Heatwave,DRV-CF8E0C4A,RTE-7C73F2BB,854.71,37.48,178.41
SHP-EB4B57EC350C,CTR-14EFC80805,2026-06-11 05:39:06,2026-06-11,05:39:06,Fresh Vegetables,Onion,Refrigerated Van,Chennai,Ranchi,Road,17.760901,82.662539,0.61,51.97,11.43,205.88,17.385,0.37,Inactive,Cloudy,DRV-C9DE993A,RTE-A2E91E3C,802.32,31.77,123.04
SHP-44FAE00BC339,CTR-D52606AA86,2026-06-07 13:52:06,2026-06-07,13:52:06,Vaccines,Polio Vaccine,Mini Reefer Truck,Pune,Chandigarh,Sea,25.084011,75.315483,-2.53,49.95,9.39,29.44,0.843,3.72,Active,Cloudy,DRV-1EF3283D,RTE-BB63347E,2112.15,97.08,262.51
SHP-3D1D4E7358BC,CTR-86B0869876,2026-07-08 18:25:06,2026-07-08,18:25:06,Meat,Chicken,Reefer Trailer,Kanpur,Visakhapatnam,Road,21.862585,82.090296,-1.51,51.23,70.08,44.6,13.014,29.18,Warning,Cloudy,DRV-54D651AC,RTE-ABA35AC0,657.32,30.42,155.61
SHP-2A3602C3A051,CTR-74BF6AFAE4,2026-06-16 13:58:06,2026-06-16,13:58:06,Fresh Fruits,Banana,Insulated Container,Ranchi,Jaipur,Rail,24.379029,79.876807,0.75,46.67,63.84,37.73,2.404,2.1,Active,Clear,DRV-E168F9C7,RTE-87811A51,1923.46,52.21,312.88
SHP-CE1830C4489C,CTR-A03CE3B7FB,2026-07-07 11:24:06,2026-07-07,11:24:06,Fresh Vegetables,Onion,Cold Storage Container,Bhubaneswar,Noida,Road,24.816711,81.041491,-0.96,54.78,53.18,82.6,3.13,2.0,Active,Cloudy,DRV-2F95A7B5,RTE-FDE9EEBC,505.0,44.43,130.1
SHP-8FC72A0FFA9F,CTR-91D5EA48F0,2026-07-16 18:33:06,2026-07-16,18:33:06,Seafood,Salmon,Refrigerated Truck,Kochi,Nagpur,Sea,15.164906,77.505625,0.59,56.71,78.97,25.65,12.18,1.06,Active,Fog,DRV-355FB328,RTE-66D9B277,1972.49,81.09,360.67
SHP-4F0E1A55170E,CTR-C540A2F458,2026-06-08 00:12:06,2026-06-08,00:12:06,Frozen Foods,Frozen Pizza,Reefer Trailer,Visakhapatnam,Bhopal,Sea,20.542457,79.806116,0.66,53.48,78.66,38.59,6.982,2.36,Active,Cloudy,DRV-2FF34311,RTE-4D483E00,2147.26,67.6,447.71
SHP-442DF8A4C4DF,CTR-A7FAEAF8EF,2026-06-01 03:28:06,2026-06-01,03:28:06,Ice Cream,Ice Cream,Refrigerated Truck,Visakhapatnam,Delhi,Rail,23.783468,79.813877,-2.73,48.12,79.7,7.95,1.419,1.7,Active,Rain,DRV-5E26F192,RTE-DBCF2A5C,1502.29,53.66,270.23
SHP-620B740D7BE8,CTR-1E5C62F6ED,2026-07-16 03:42:06,2026-07-16,03:42:06,Dairy Products,Butter,Refrigerated Van,Mumbai,Bhopal,Rail,20.978474,74.365335,-1.15,21.28,52.28,25.46,1.39,0.98,Warning,Cold Wave,DRV-9DAF2192,RTE-5D284625,1343.25,52.35,193.18
SHP-E825602C0710,CTR-DADD51C9B8,2026-06-27 01:41:06,2026-06-27,01:41:06,Fresh Vegetables,Tomato,Reefer Trailer,Indore,Delhi,Road,26.426108,76.876842,3.45,55.54,24.38,67.32,6.273,5.63,Warning,Cold Wave,DRV-A16A15B6,RTE-2D72A0DF,738.89,42.11,142.3
SHP-47C646D0F90E,CTR-290FF0B11F,2026-06-06 10:27:06,2026-06-06,10:27:06,Vaccines,BCG Vaccine,Mini Reefer Truck,Indore,Kochi,Rail,16.141077,76.822456,-2.79,58.8,31.17,113.55,1.99,3.35,Active,Fog,DRV-CAC8A115,RTE-14D97DCB,1402.3,49.35,173.17
SHP-D2628958A150,CTR-6AD9D8A56A,2026-06-26 07:00:06,2026-06-26,07:00:06,Chocolate,Chocolate,Reefer Trailer,Jaipur,Bengaluru,Air,19.53746,77.482207,-5.08,54.64,58.14,254.27,7.215,23.72,Critical,Cloudy,DRV-8E6253E6,RTE-070EA276,1950.41,18.5,401.56
SHP-E86C6C40D6C0,CTR-8D15D8A059,2026-06-19 21:12:06,2026-06-19,21:12:06,Seafood,Prawns,Mini Reefer Truck,Srinagar,Visakhapatnam,Rail,25.403938,79.384416,-4.47,55.51,70.11,77.55,7.739,4.01,Warning,Rain,DRV-CA212FF1,RTE-3C36AAD7,1153.0,50.51,149.1
SHP-9DEC7434DD02,CTR-F9A04BB8E6,2026-07-13 07:29:06,2026-07-13,07:29:06,Meat,Mutton,Refrigerated Truck,Kanpur,Noida,Air,26.843036,79.127063,0.07,54.85,68.66,52.22,2.631,3.83,Active,Fog,DRV-D24E256C,RTE-AAC9532E,1534.31,1.0,262.82
SHP-2B071EE2BA39,CTR-A07EC0EEA8,2026-06-04 08:07:06,2026-06-04,08:07:06,Fresh Vegetables,Lettuce,Reefer Trailer,Mumbai,Kolkata,Air,20.357815,80.443397,0.07,56.2,91.18,159.63,3.271,1.94,Active,Heatwave,DRV-6AAC0931,RTE-1F94BC4A,1477.48,12.21,291.59
SHP-8D8FBB9F3357,CTR-FDEEC01028,2026-07-18 11:07:06,2026-07-18,11:07:06,Fresh Fruits,Orange,Cold Storage Container,Kolkata,Delhi,Rail,26.331192,83.484394,-0.28,67.66,92.13,59.27,6.42,3.04,Active,Rain,DRV-D801F236,RTE-E63C8CC7,995.98,51.38,208.23
SHP-F417A1762A58,CTR-10902E888D,2026-07-15 03:26:06,2026-07-15,03:26:06,Frozen Foods,Frozen French Fries,Insulated Container,Mumbai,Coimbatore,Air,14.500178,75.281929,2.91,43.69,50.86,32.93,2.533,2.17,Active,Cloudy,DRV-0B897BA2,RTE-AEB3DD18,1505.33,17.74,228.47
SHP-8122953C1222,CTR-DFEFB5DD46,2026-05-30 19:44:06,2026-05-30,19:44:06,Seafood,Prawns,Cold Storage Container,Pune,Bengaluru,Rail,16.137559,75.804978,-17.71,48.37,63.89,54.33,5.313,3.3,Warning,Clear,DRV-8BDF833F,RTE-E34AA107,1265.78,49.67,285.56
SHP-E0BD19A46A7F,CTR-BE13B9547F,2026-05-29 20:34:06,2026-05-29,20:34:06,Seafood,Prawns,Refrigerated Van,Chandigarh,Guwahati,Rail,27.834326,84.227767,0.95,55.38,2.53,70.94,20.0,3.15,Active,Cold Wave,DRV-D625DBEA,RTE-D270B86C,758.2,65.91,124.02
SHP-752223EBEE64,CTR-DC01ED423A,2026-06-20 23:16:06,2026-06-20,23:16:06,Vaccines,Polio Vaccine,Cold Storage Container,Visakhapatnam,Siliguri,Sea,21.885051,85.592533,3.75,50.41,81.28,2.55,6.641,14.17,Warning,Cold Wave,DRV-A2A2E8B7,RTE-D9E3C4A8,2164.53,71.19,472.23
SHP-56786548793A,CTR-2D200D7DE0,2026-05-22 16:12:06,2026-05-22,16:12:06,Meat,Mutton,Refrigerated Van,Siliguri,Ranchi,Air,24.31894,87.128112,-2.71,41.96,36.47,94.0,3.707,0.47,Active,Heatwave,DRV-ED46DFD3,RTE-3DB7E188,1414.37,5.12,191.92
SHP-41B8A3917A44,CTR-86886AF259,2026-06-06 21:48:06,2026-06-06,21:48:06,Fresh Vegetables,Potato,Refrigerated Truck,Gurugram,Bengaluru,Air,21.472788,76.888145,-0.91,52.99,1.08,0.56,18.541,2.83,Inactive,Clear,DRV-BE0528CF,RTE-01457739,1886.01,23.86,376.94
SHP-F0527483D965,CTR-A92C62BB1E,2026-06-15 02:04:06,2026-06-15,02:04:06,Fresh Fruits,Banana,Mini Reefer Truck,Chennai,Nagpur,Road,17.008909,78.903558,-1.81,54.17,75.67,15.73,8.907,2.27,Active,Storm,DRV-475341A5,RTE-31398CEB,961.1,34.92,132.59
SHP-855F636727E2,CTR-DDCA3EA4E8,2026-07-17 03:25:06,2026-07-17,03:25:06,Frozen Foods,Frozen Pizza,Insulated Container,Mumbai,Jaipur,Rail,23.465225,74.468015,-2.15,56.41,68.76,127.4,2.034,0.0,Active,Rain,DRV-65478027,RTE-40FF3A40,1254.78,48.74,204.96
SHP-1131AB97C0F8,CTR-C74AE85199,2026-07-18 12:33:06,2026-07-18,12:33:06,Medicines,Paracetamol Syrup,Refrigerated Truck,Chandigarh,Durgapur,Sea,26.956443,81.633043,-0.78,51.58,76.37,63.3,2.394,23.08,Warning,Heatwave,DRV-DD903D89,RTE-F3A66896,2152.44,75.38,385.51
SHP-7E79FA3FB3EA,CTR-FD8C7F1233,2026-05-29 01:45:06,2026-05-29,01:45:06,Frozen Foods,Frozen Pizza,Mini Reefer Truck,Varanasi,Coimbatore,Sea,18.917336,80.094573,3.43,48.14,72.65,1.95,0.959,27.65,Warning,Storm,DRV-983C19C8,RTE-08745525,2089.71,74.52,258.45
SHP-214757077EBC,CTR-FBCF37CD99,2026-07-12 11:32:06,2026-07-12,11:32:06,Fresh Fruits,Orange,Mini Reefer Truck,Kanpur,Chennai,Road,20.071502,80.60275,13.86,78.65,40.53,99.58,6.337,43.28,Warning,Heatwave,DRV-E745E3EB,RTE-88FD8C4F,901.06,42.03,117.14
SHP-1D31229FE362,CTR-D2ACE69E8B,2026-05-25 10:28:06,2026-05-25,10:28:06,Bakery Products,Cake,Refrigerated Van,Gurugram,Pune,Air,22.937937,75.874925,-0.81,43.52,70.87,36.12,0.575,1.97,Active,Cloudy,DRV-490F8DB4,RTE-53DFE3D2,1345.22,17.1,193.56
SHP-DDAB2EB84808,CTR-3E8671E917,2026-07-03 21:31:06,2026-07-03,21:31:06,Fresh Vegetables,Potato,Cold Storage Container,Patna,Coimbatore,Sea,17.903406,81.046571,4.57,53.64,68.07,41.5,18.526,1.74,Active,Rain,DRV-7A212315,RTE-122DE0FA,1973.42,66.27,477.81
SHP-73CCADCD7787,CTR-9F4289AFB4,2026-07-09 17:15:06,2026-07-09,17:15:06,Fresh Fruits,Banana,Cold Storage Container,Bengaluru,Kochi,Air,11.748911,76.672425,0.09,50.08,38.73,92.95,4.068,0.82,Active,Storm,DRV-021EC02C,RTE-DD1BF586,1367.77,1.0,321.12
SHP-711F880212C6,CTR-8103E9B16B,2026-07-12 10:16:06,2026-07-12,10:16:06,Vaccines,Polio Vaccine,Insulated Container,Delhi,Visakhapatnam,Sea,23.901793,80.629046,4.21,56.33,76.67,5.65,9.286,2.93,Active,Rain,DRV-4EC9FD71,RTE-4E7F496F,2453.92,62.31,413.62
SHP-22D6093DC5E6,CTR-A573239EDA,2026-06-02 09:15:06,2026-06-02,09:15:06,Dairy Products,Cheese,Insulated Container,Siliguri,Kolkata,Sea,23.945934,88.157378,0.35,48.82,32.17,118.08,3.784,2.92,Active,Rain,DRV-D62D67D2,RTE-0E2D162A,2025.27,84.55,348.93
SHP-C149194B4AC8,CTR-2D00D49659,2026-07-12 14:05:06,2026-07-12,14:05:06,Frozen Foods,Frozen Meat,Refrigerated Van,Delhi,Lucknow,Rail,27.176569,79.135765,1.92,40.57,62.36,76.93,6.257,9.89,Warning,Fog,DRV-5E128F17,RTE-61C95B7D,957.35,46.12,157.94
SHP-924C318F39E3,CTR-3AC8273D96,2026-05-26 22:32:06,2026-05-26,22:32:06,Meat,Chicken,Refrigerated Van,Hyderabad,Guwahati,Air,21.136577,85.091999,3.56,33.66,57.98,288.62,4.502,16.25,Critical,Storm,DRV-B84A5A35,RTE-FA00D411,1246.99,18.33,180.23
SHP-77340111DAAE,CTR-8FFCA5D6E6,2026-06-20 02:41:06,2026-06-20,02:41:06,Frozen Foods,Frozen Meat,Refrigerated Truck,Srinagar,Kochi,Sea,21.714233,75.625661,7.63,50.24,63.47,140.55,5.2,0.0,Warning,Storm,DRV-04F744E1,RTE-7C59519F,2411.68,79.39,451.86
SHP-F508A40D1513,CTR-7E2BE06378,2026-06-17 03:40:06,2026-06-17,03:40:06,Vaccines,BCG Vaccine,Refrigerated Van,Indore,Bengaluru,Rail,18.077034,76.481858,2.04,41.95,62.86,99.05,11.3,4.08,Warning,Heatwave,DRV-D4757E7B,RTE-8F040E67,1234.38,48.74,188.7
SHP-4D5F0DF97B13,CTR-9D4E3D3DFD,2026-06-07 22:28:06,2026-06-07,22:28:06,Dairy Products,Butter,Cold Storage Container,Guwahati,Kochi,Sea,18.664724,84.374852,-1.7,48.85,79.04,119.22,15.051,10.29,Warning,Storm,DRV-D41B8AD8,RTE-E19D58BF,2068.91,63.85,482.55
SHP-319C2B592FB0,CTR-2BC871D0CC,2026-05-21 07:22:06,2026-05-21,07:22:06,Fresh Vegetables,Carrot,Refrigerated Van,Kanpur,Asansol,Rail,24.301615,83.46288,2.33,65.58,36.57,264.85,14.288,2.54,Active,Heatwave,DRV-5E024D20,RTE-70E8E106,1422.48,55.65,224.11
SHP-DFC24987926E,CTR-F358331DB1,2026-07-05 07:13:06,2026-07-05,07:13:06,Fresh Fruits,Orange,Refrigerated Van,Surat,Jaipur,Rail,24.400339,73.910314,-0.87,45.38,68.22,10.56,20.0,0.32,Active,Heatwave,DRV-056F0B9D,RTE-6FD840CA,926.67,48.4,148.21
SHP-525DC9F5DDF9,CTR-B4E0D28F75,2026-06-09 02:46:06,2026-06-09,02:46:06,Fresh Fruits,Apple,Mini Reefer Truck,Ranchi,Bhopal,Air,22.565182,81.691702,-2.43,51.67,86.46,282.46,2.777,1.67,Active,Cloudy,DRV-D797EC75,RTE-A43FCB1D,1424.97,1.0,178.83
SHP-8519E3D954D5,CTR-4C50B12D9C,2026-06-28 16:19:06,2026-06-28,16:19:06,Fresh Vegetables,Carrot,Refrigerated Van,Durgapur,Bhopal,Rail,23.48089,82.429075,7.36,47.84,43.63,227.51,6.702,2.15,Warning,Cloudy,DRV-AB4334B4,RTE-437E80B3,1144.41,43.85,179.05
SHP-559296599A66,CTR-6F69721E8D,2026-06-13 14:15:06,2026-06-13,14:15:06,Bakery Products,Cake,Insulated Container,Kolkata,Coimbatore,Sea,16.778847,82.766573,0.07,54.84,72.8,82.59,2.832,2.58,Active,Cold Wave,DRV-350769D8,RTE-4E005B7D,1961.87,57.21,335.7
SHP-B6B9B0670AD2,CTR-0B098141DF,2026-06-11 09:36:06,2026-06-11,09:36:06,Dairy Products,Cheese,Refrigerated Truck,Ranchi,Chennai,Road,18.283193,82.508039,0.67,53.42,60.55,106.0,10.989,22.8,Warning,Cold Wave,DRV-A1D3BB69,RTE-DDB89E88,459.05,32.29,93.33
SHP-899BE63897E3,CTR-E493579346,2026-07-12 03:47:06,2026-07-12,03:47:06,Fresh Vegetables,Tomato,Refrigerated Van,Kochi,Guwahati,Sea,17.987282,84.590009,0.03,45.02,88.12,5.76,2.125,32.39,Warning,Storm,DRV-0288A84B,RTE-4D3D64F6,2178.73,63.25,327.92
SHP-6D7867B00979,CTR-5F61D570FB,2026-05-25 15:33:06,2026-05-25,15:33:06,Meat,Mutton,Insulated Container,Guwahati,Kanpur,Sea,26.455088,86.610947,0.81,60.37,69.3,31.65,11.432,25.33,Warning,Storm,DRV-C54F56F6,RTE-2151EBA2,2362.68,71.34,402.29
SHP-2599DC575DA0,CTR-5E8FAA3251,2026-07-03 04:15:06,2026-07-03,04:15:06,Frozen Foods,Frozen Meat,Reefer Trailer,Hyderabad,Chandigarh,Rail,23.515699,77.68287,1.02,69.04,71.45,95.0,5.834,4.14,Warning,Storm,DRV-62DD9D45,RTE-BA3BCDE3,1244.22,46.17,249.3
SHP-66E814907D8B,CTR-63727C0C8A,2026-07-03 18:54:06,2026-07-03,18:54:06,Vaccines,BCG Vaccine,Reefer Trailer,Bhubaneswar,Bengaluru,Sea,16.552865,82.22062,-4.65,52.83,66.09,83.84,4.701,32.46,Warning,Cold Wave,DRV-13473B03,RTE-86CF111A,2003.22,73.14,429.51
SHP-6EB5F42C95D0,CTR-629F03DA5D,2026-06-11 18:43:06,2026-06-11,18:43:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Pune,Asansol,Rail,21.16927,80.347376,1.6,47.11,2.98,236.69,5.122,23.7,Warning,Storm,DRV-74E8F430,RTE-B2778653,784.33,53.39,107.17
SHP-E76C876765AF,CTR-033F2B96E8,2026-06-04 17:28:06,2026-06-04,17:28:06,Vaccines,COVID-19 Vaccine,Mini Reefer Truck,Srinagar,Surat,Air,28.068419,73.823732,-2.36,54.72,53.11,38.32,1.793,17.63,Warning,Cloudy,DRV-45684770,RTE-6C40D4C4,1265.71,19.18,168.27
SHP-57B1F0C9A3D7,CTR-44FC74FC57,2026-05-20 07:10:06,2026-05-20,07:10:06,Meat,Mutton,Reefer Trailer,Hyderabad,Bhopal,Rail,20.696302,78.562342,-3.46,42.19,77.28,70.1,1.939,4.21,Warning,Fog,DRV-5CB095E9,RTE-6B944E2D,1015.39,58.63,202.52
SHP-8C1D7DD50082,CTR-F2D1A2625D,2026-07-15 04:32:06,2026-07-15,04:32:06,Fresh Fruits,Grapes,Insulated Container,Jaipur,Bengaluru,Air,20.133575,76.47347,-0.14,60.17,4.9,299.1,5.911,28.73,Warning,Clear,DRV-1087CEAF,RTE-0D88E8DF,1219.34,3.22,220.58
SHP-91AE9FE94A6E,CTR-DD12E59369,2026-07-15 20:15:06,2026-07-15,20:15:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Jaipur,Lucknow,Road,27.071866,78.079861,0.2,71.39,100.0,80.19,5.881,3.64,Warning,Storm,DRV-3A47621A,RTE-F7329397,945.23,47.7,111.02
SHP-CE9488F35881,CTR-29C5B0F16D,2026-06-03 10:31:06,2026-06-03,10:31:06,Medicines,Paracetamol Syrup,Insulated Container,Siliguri,Bengaluru,Sea,19.150697,83.751361,-1.66,52.09,57.51,28.86,2.943,0.27,Active,Heatwave,DRV-B4A131DA,RTE-EE277111,2616.65,72.41,439.32
SHP-1F75E5DF95F5,CTR-50ADABFAFE,2026-05-21 21:29:06,2026-05-21,21:29:06,Fresh Fruits,Banana,Insulated Container,Chandigarh,Gurugram,Air,30.10688,76.406791,1.99,51.13,55.54,58.81,4.033,9.59,Warning,Cold Wave,DRV-9AAB14F8,RTE-E4CCCA50,1959.44,7.1,313.05
SHP-79F43F98EB14,CTR-1F09081A44,2026-05-27 08:18:06,2026-05-27,08:18:06,Fresh Fruits,Apple,Mini Reefer Truck,Chennai,Bengaluru,Road,13.320309,79.357825,-3.22,48.49,75.87,92.72,7.111,2.16,Active,Storm,DRV-4F65502D,RTE-C881DE2A,1124.69,26.58,160.89
SHP-EF22D908DA98,CTR-31BD266F7A,2026-05-24 00:56:06,2026-05-24,00:56:06,Dairy Products,Cheese,Cold Storage Container,Delhi,Durgapur,Rail,25.51006,81.911907,-0.98,54.89,46.53,11.02,2.521,3.85,Active,Cloudy,DRV-2EE7F679,RTE-9AB70971,1205.05,24.58,260.48
SHP-8CBA036DFBD1,CTR-FF9840D4BD,2026-07-08 20:20:06,2026-07-08,20:20:06,Frozen Foods,Frozen French Fries,Insulated Container,Bhopal,Pune,Road,20.745837,75.349888,-1.4,59.72,70.74,262.28,0.838,2.57,Active,Storm,DRV-CC6A3827,RTE-4A2BC950,569.6,40.67,107.04
SHP-F50DA9097495,CTR-03E2425529,2026-07-12 11:53:06,2026-07-12,11:53:06,Bakery Products,Cake,Cold Storage Container,Bhopal,Bhubaneswar,Air,21.13201,81.872776,-0.11,73.1,76.58,100.27,13.433,4.42,Warning,Storm,DRV-2C5CD279,RTE-9A54BC58,1171.89,14.27,278.68
SHP-4DB7648634BA,CTR-958DC4FF32,2026-05-29 04:15:06,2026-05-29,04:15:06,Frozen Foods,Frozen French Fries,Refrigerated Van,Bhopal,Pune,Sea,20.160194,76.335129,2.95,56.28,48.8,77.66,6.217,31.15,Warning,Heatwave,DRV-5660F005,RTE-C8737AA5,2426.61,66.99,369.76
SHP-CF23AF5648FA,CTR-E1AB304926,2026-07-03 18:50:06,2026-07-03,18:50:06,Fresh Vegetables,Onion,Reefer Trailer,Ahmedabad,Noida,Road,25.264822,74.231238,-2.42,45.95,62.21,258.99,3.401,4.52,Warning,Clear,DRV-CD4DD578,RTE-67A0C35A,607.76,31.26,134.42
SHP-850B9C4E6F9C,CTR-2C20F1B215,2026-05-30 17:40:06,2026-05-30,17:40:06,Fresh Fruits,Apple,Refrigerated Truck,Visakhapatnam,Jaipur,Road,21.670888,79.009487,1.74,45.14,57.65,59.35,2.825,4.53,Warning,Cold Wave,DRV-7811222F,RTE-1B3E57D1,608.55,34.99,94.74
SHP-E06783CE7B0A,CTR-FCD2619438,2026-06-11 00:18:06,2026-06-11,00:18:06,Fresh Vegetables,Potato,Reefer Trailer,Lucknow,Kanpur,Rail,25.899207,80.865853,1.44,41.4,48.21,80.46,2.499,0.94,Active,Clear,DRV-AB7C7D14,RTE-3AF9CF05,1125.52,44.94,208.85
SHP-8E1C1BB79923,CTR-41FC0EF05F,2026-06-24 22:38:06,2026-06-24,22:38:06,Frozen Foods,Frozen Peas,Reefer Trailer,Durgapur,Asansol,Rail,23.420758,87.130755,-4.54,42.34,71.35,46.21,10.959,3.37,Active,Cold Wave,DRV-8D2A6A2B,RTE-5E0230FD,1518.59,40.81,334.16
SHP-06657D2E63DC,CTR-8276E6CF35,2026-07-02 04:13:06,2026-07-02,04:13:06,Dairy Products,Curd,Insulated Container,Guwahati,Pune,Sea,22.530803,82.940931,-12.71,36.84,44.21,40.85,1.516,1.63,Warning,Rain,DRV-E8B0E6AD,RTE-2A43212D,2547.86,61.59,411.11
SHP-ACEF9C9F211B,CTR-8F7C9BA976,2026-07-11 10:54:06,2026-07-11,10:54:06,Meat,Mutton,Cold Storage Container,Chandigarh,Bhubaneswar,Rail,24.793237,80.855106,0.91,55.25,0.0,272.32,6.689,0.0,Active,Cloudy,DRV-88025759,RTE-A9DAED5C,1118.19,59.83,269.88
SHP-4AF528F01FEE,CTR-04479916F5,2026-05-22 16:01:06,2026-05-22,16:01:06,Fresh Vegetables,Onion,Cold Storage Container,Nagpur,Coimbatore,Air,16.429852,77.242938,-0.53,63.02,63.82,37.6,6.685,2.14,Active,Cloudy,DRV-A1004F9D,RTE-4586F469,1782.84,5.8,392.58
SHP-F61C3268914B,CTR-C01798B43E,2026-05-31 18:23:06,2026-05-31,18:23:06,Fresh Vegetables,Tomato,Mini Reefer Truck,Durgapur,Guwahati,Air,25.502406,89.771699,0.28,77.81,60.44,261.7,8.593,4.72,Critical,Clear,DRV-C2EC650D,RTE-0EBD8759,1638.77,14.21,218.52
SHP-7628AA8BB9B7,CTR-77A4C08AF3,2026-06-05 19:27:06,2026-06-05,19:27:06,Meat,Chicken,Refrigerated Truck,Delhi,Lucknow,Road,28.415746,79.608924,-0.07,38.29,74.56,101.74,3.673,3.34,Active,Rain,DRV-D1F3A903,RTE-7D930617,715.02,42.16,146.29
SHP-AD3430AC61EF,CTR-BEDC89E17C,2026-06-07 14:23:06,2026-06-07,14:23:06,Frozen Foods,Frozen French Fries,Cold Storage Container,Mumbai,Hyderabad,Rail,18.179395,75.904467,0.54,73.35,73.51,15.61,12.679,5.83,Warning,Storm,DRV-E866D937,RTE-5C29D527,1565.62,52.72,352.59
SHP-EA2436DA64C1,CTR-5D46C0ACB8,2026-07-18 20:41:06,2026-07-18,20:41:06,Fresh Vegetables,Potato,Mini Reefer Truck,Jaipur,Delhi,Rail,27.540632,76.887714,2.27,77.75,80.28,197.12,8.77,19.77,Warning,Cold Wave,DRV-863FFAD8,RTE-16AF3514,1241.59,54.72,170.71
SHP-BB9A288E7FB7,CTR-94AD5FDD6E,2026-07-05 14:59:06,2026-07-05,14:59:06,Vaccines,COVID-19 Vaccine,Refrigerated Truck,Ranchi,Nagpur,Road,22.869639,82.714142,-2.67,46.71,78.65,74.46,3.573,6.52,Warning,Cloudy,DRV-DD45CB08,RTE-48741A33,484.76,40.6,76.38
SHP-C6C0D854FEE9,CTR-AFF4ABB8D4,2026-06-08 04:56:06,2026-06-08,04:56:06,Frozen Foods,Frozen French Fries,Cold Storage Container,Chennai,Durgapur,Sea,18.768649,83.08303,-2.81,50.73,83.12,48.02,2.713,2.88,Active,Clear,DRV-9DE4C9F7,RTE-FBCC03C5,1945.81,66.1,430.52
SHP-705A48FBCF3A,CTR-3290C2353F,2026-07-17 06:57:06,2026-07-17,06:57:06,Frozen Foods,Frozen Peas,Reefer Trailer,Guwahati,Srinagar,Rail,30.301193,83.313183,-2.62,35.54,69.98,50.77,4.512,2.64,Active,Fog,DRV-482C5EEB,RTE-239C6988,1640.49,45.47,331.17
SHP-97C029BD244D,CTR-A06EEF7E3D,2026-06-18 22:32:06,2026-06-18,22:32:06,Seafood,Fish,Reefer Trailer,Pune,Nagpur,Rail,20.207981,77.00758,0.69,51.92,73.49,114.18,3.477,5.21,Warning,Fog,DRV-5A3FF1BE,RTE-2D7B7B52,914.96,59.53,189.71
SHP-31B48A3E4F79,CTR-6521B8271C,2026-06-19 00:36:06,2026-06-19,00:36:06,Fresh Vegetables,Carrot,Refrigerated Truck,Visakhapatnam,Coimbatore,Sea,13.676497,79.63259,2.99,42.34,75.88,12.25,2.341,4.38,Warning,Storm,DRV-D720A8E1,RTE-BECD3310,1963.08,67.53,349.43
SHP-4D8E40C57BEF,CTR-8B4853774A,2026-06-15 00:03:06,2026-06-15,00:03:06,Fresh Fruits,Apple,Refrigerated Truck,Chandigarh,Srinagar,Rail,32.439676,75.15031,-1.04,51.44,71.63,12.86,5.295,1.8,Active,Cold Wave,DRV-F24F47FA,RTE-5971A7CC,1412.26,48.43,277.61
SHP-69F42687C5A2,CTR-60FF67408D,2026-05-28 14:44:06,2026-05-28,14:44:06,Fresh Vegetables,Lettuce,Cold Storage Container,Gurugram,Durgapur,Air,25.555879,81.98423,-6.0,30.02,65.43,1.99,4.054,1.56,Warning,Clear,DRV-0C6378E7,RTE-BCB68DFF,1109.6,15.44,251.16
SHP-6F0F576B5784,CTR-75CEA52124,2026-07-15 01:01:06,2026-07-15,01:01:06,Fresh Vegetables,Broccoli,Cold Storage Container,Asansol,Patna,Air,24.148541,86.312302,-10.93,59.3,13.02,32.01,14.718,30.81,Inactive,Storm,DRV-57E40AFE,RTE-452AA1FE,1400.88,25.4,341.62
SHP-02BA37C348EB,CTR-64910E6D56,2026-05-20 19:36:06,2026-05-20,19:36:06,Fresh Vegetables,Broccoli,Refrigerated Truck,Ahmedabad,Kanpur,Sea,24.848244,77.167655,-2.0,64.08,60.6,63.71,3.472,4.45,Warning,Storm,DRV-70023843,RTE-339D6898,2048.45,82.51,359.68
